# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,hard_constraint_extra_damping=0.001,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=True,manipulability_weight=0.5
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved
3.3130980679998174,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
3.3466674189985497,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
3.379893067991361,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.61415092999232,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.647222300991416,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.680644077991019,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.714030299990554,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.747336540996912,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.7806787449953845,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.813899003987899,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.847329003998311,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.881429869987187,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.914336853995337,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.947619501996087,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
4.980979482992552,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
5.014318686997285,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
5.047655778995249,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
5.0813268889905885,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
5.114567851996981,-0.004000,1.318000,-1.706000,1.318000,-0.007000,0.005000,-0.006000,-0.001000,1.325000,1.707000,1.316000,-0.007000,0.003000,0.000000,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,-0.021913,0.774786,0.143181,-0.615407,0.372389,-0.256101,0.610529,0.140761,-0.612978,-0.026799,0.776998,-0.371055,-0.254181,0.607762,0.451162,0.000000,0.000000,0.000000,1,True
